Flow_Rate,Nozzle_Temperature,Suction_Pressure,Discharge_Power,Flow_Temperature,Anomaly
7.43860664280642,4.534281265863934,3.9275706899343468,4.203962552156865,20.0,0
6.287948103615612,4.2793920988526,3.344534478007551,3.8964150484286,20.0,0
6.439892200876087,3.9821717260341187,3.517291804611115,3.517066759655054,20.0,0
6.0635980654113,4.36324377664581,3.370424105737751,3.6700612948255142,20.0,0
6.598253663780468,4.041659247519611,3.4158187828287714,3.4294169551739717,20.0,0
6.3231977389926195,4.620471932026999,3.2110880121142236,3.354824638114796,20.0,0
7.070878009910675,4.845033644807419,3.86202265402224,4.132564019258998,20.0,0
5.287443184021834,3.98150642711425,2.9815154989689527,3.086990721752303,20.0,0
6.7553722447882345,4.318986567476703,3.5648040136348484,3.4221653471533218,20.0,0
6.2861105622900135,4.391684959598258,3.5153111503384653,4.5484411149417046,20.0,0
6.185693137225505,3.4401684108160895,3.2658433541586325,3.403370802889626,20.0,0
5.879508204640074,3.901310495776284,3.1778105306204205,3.137053189101674,20.0,0
6.221303594070624,4.722911588799888,3.314920058885698,3.602622913495569,20.0,0
6.149801265233921,3.736379246022004,3.361014375752349,3.2978920872556925,20.0,0
6.203304477203103,4.579434901877912,3.3391898194062635,3.664343530295034,20.0,0
5.771537031277093,3.8555176743143336,3.453287815624507,3.7111057550542474,20.0,0
6.586628660768884,4.756461095056642,3.5534011034144006,3.681367362633036,20.0,0
7.463842265310415,4.830551316211934,3.8793690075247294,4.035348433947065,20.0,0
6.759321043868498,4.1907560300533095,3.4205656359645564,4.10440737891289,20.0,0
7.210749265404937,3.9493500933310735,3.508131002867264,3.97264953000991,20.0,0
7.155306037041073,4.662769664804284,3.68053485775567,3.854231510902798,20.0,0
6.423341270839245,4.277759634852701,3.3746915505246813,3.5880948459457507,20.0,0
5.2703990584006295,4.167234831319544,2.9963112958397327,3.317550895015836,20.0,0
5.841422176161571,3.630247482803629,3.227447010298568,3.4846637569604764,20.0,0
5.320615404953602,4.254333035866356,3.123192240641699,3.1036524258497824,20.0,0
5.8831630568522595,3.89464930466649,3.2157506909576266,3.1576796785245493,20.0,0
6.657260342935578,4.250005587199362,3.7009817139434387,4.34629019336646,20.0,0
5.855252512251765,4.312699167494762,3.08646902181585,3.377493458044707,20.0,0
5.698258871247648,4.04717448051232,3.325266761055019,3.4105060968105847,20.0,0
6.399200368482695,4.344417082694005,3.4517719183543827,3.643720472532959,20.0,0
5.933631810997257,4.262282801030077,3.25650719581301,3.2842204892619042,20.0,0
5.688189165121817,4.0631506141730345,3.0983215885772197,3.1761287717178153,20.0,0
6.414968971387332,3.934487326861242,3.610389011796007,3.8184572847101856,20.0,0
6.3662850621601415,4.834386248960247,3.4869837946226516,3.689657284786567,20.0,0
5.538383964267295,4.46955900475504,3.2127099689910334,3.2808207138181555,20.0,0
6.537633278582262,4.3057234143972885,3.5263364898680476,4.597982657329343,20.0,0
6.59593930177068,4.21513969252987,3.4862861705530124,3.6611035875110614,20.0,0
5.20609828957288,4.150615865540066,3.1979292647302815,3.1903831279329253,20.0,0
6.984142308198444,4.082851616623874,3.8508846199989333,3.788882106355552,20.0,0
5.480749354783191,4.103433369065422,3.131320498533484,3.2403544169653395,20.0,0
5.699719005248942,3.9134018070554784,3.174484122443615,3.4033379760244826,20.0,0
6.09472929382319,3.6257336084498992,3.3871038809955203,3.5237420375620534,20.0,0
6.820210262137725,4.435982622833141,3.5516949945388068,3.5439759876913683,20.0,0
6.407268620860644,4.026941290597959,3.566994847327599,3.7740352248030455,20.0,0
6.047771763874055,4.361364436556662,3.4912913984658247,4.3753373947231795,20.0,0
6.4244303631423305,4.1954889061569425,3.472178778310975,3.5590269694799628,20.0,0
7.262013337903193,5.036855987030286,3.9041605514724678,3.9136787963122672,20.0,0
6.7840478087434235,4.192637396697711,3.6660886081992214,3.5634367618449514,20.0,0
5.727967058983645,3.9844500212740845,3.097469150782526,3.245526520448689,20.0,0
6.39564780767767,3.8588682360866264,3.608624045728935,3.6167727716089346,20.0,0
5.61923060665881,3.940899231850511,3.195083826290222,3.301302392317442,20.0,0
6.0992485270283225,3.8475898648171194,3.3779895301603244,3.3841571620774453,20.0,0
6.220804276488138,4.302868502383887,3.3595936273418316,4.24676956641373,20.0,0
5.962249304860158,3.6243639184140246,3.356322265780657,3.475538007175351,20.0,0
6.0750610645609235,4.154276104864604,3.414097674904917,3.252028397905217,20.0,0
6.439716162923294,4.495433978177737,3.4569690818784076,3.6500467601373923,20.0,0
5.766217805372564,3.806269626482582,3.3120992242745753,3.285277930249026,20.0,0
6.061645244595719,4.600456597519667,3.1883924109835062,3.482957769913972,20.0,0
6.302542860163276,4.235036208553121,3.5085782717707676,3.9043262656441864,20.0,0
6.160894071393533,4.069453956410638,3.399962854253521,3.5804294380234003,20.0,0
6.377315141928243,4.022214468102023,3.4774024109444026,3.5066862543998267,20.0,0
6.059876305495238,4.402171409641805,3.3601239200129616,4.031360468542149,20.0,0
6.59261767890371,3.986669054161714,3.631649427031594,4.01984844522533,20.0,0
6.8107481488209105,4.178148094640366,3.816922510912577,3.7222774652236255,20.0,0
5.5558127935862025,4.252548354084349,3.3176456184946708,3.3770038962416344,20.0,0
5.55139489446157,3.913387441728381,3.1496271569583527,3.294770179205933,20.0,0
6.422173352609446,3.8258354460609847,3.5827395866085183,3.6606749196642525,20.0,0
5.910560883806783,4.5838208699339695,3.279448412347303,3.4850440903332727,20.0,0
6.526660892685315,4.422528457333357,3.363051931589053,3.410089139358642,20.0,0
7.047274566726138,4.242582636634321,3.731875948512334,4.2924917695468805,20.0,0
6.058925814246336,4.228444549469587,3.141912485360707,3.4405872500308647,20.0,0
5.685594366622462,3.746694053137883,3.338379918418975,3.3662099457232095,20.0,0
6.573206826805395,4.703256510017415,3.681201912768042,3.7955323672309933,20.0,0
6.768634023366519,4.465511065645541,3.585489757816213,3.7771873130841893,20.0,0
6.190309175725429,4.331893556370178,3.4132873902011136,3.4200589168791713,20.0,0
6.336256530265423,4.1605801422370785,3.56015488579749,3.5779823600022493,20.0,0
6.592393051751967,4.434854936176851,3.430714758589651,3.552957390918426,20.0,0
6.705253010971889,4.74202670824997,3.807154124784315,3.5558540018013503,20.0,0
6.126737444151793,4.113892451877593,3.49625769774759,4.153760128109062,20.0,0
6.382857793314054,3.549494015426785,3.4194532026603404,3.5752710437020596,20.0,0
5.961245208015567,4.19649148804048,3.4553644428680474,3.3266922643339725,20.0,0
6.784245698620118,3.8095927673285406,3.589963091585763,3.6628249271242406,20.0,0
5.837989370506132,3.7587835638474076,3.2303833126990074,3.283873914919468,20.0,0
5.915013001293424,4.384351497111241,3.212775690693791,3.390831731652018,20.0,0
5.8620972329478676,3.8304989834954766,3.391045216378869,3.385007305702338,20.0,0
6.723698403412058,4.326811336897967,3.488246036599742,3.4756105984072696,20.0,0
7.0508703598266695,4.664135598693004,3.7920809178163744,4.253558386564366,20.0,0
6.092057134573341,4.0350288489768715,3.3688864530458495,3.998414418780361,20.0,0
6.392320016287139,4.143579577495685,3.568347920825043,3.7835759837393423,20.0,0
6.646496407140262,4.392086164504575,3.8016865619543276,3.6340761304029243,20.0,0
7.116841947336888,4.509428463862232,3.850575809341017,3.604635892320719,20.0,0
5.975375671884314,4.040576873920398,3.192400169439635,3.2623162975330904,20.0,0
7.226361235231135,4.448511877956071,3.9938011222337475,4.038173074477405,20.0,0
5.82193469192818,4.162447791946084,3.177695606972227,3.4265237332671257,20.0,0
6.699743848951666,4.005989394322902,3.7015269413393557,3.4084906464970866,20.0,0
6.624254637051385,4.832515901502897,3.7317500227335256,4.678523937992188,20.0,0
6.07077036407954,3.6698610118532025,3.2106745706098536,3.3886826849796257,20.0,0
6.028964379706432,3.91687424149471,3.2744911196671183,3.4108739803952934,20.0,0
5.7320319883899975,4.272606877590645,3.1889553330055467,3.6574534051662067,20.0,0
6.8054054415193175,4.018899628436446,3.475903375889189,3.5750435098066213,20.0,0
5.54380633995642,4.208526105389124,3.057280724635295,3.4432085974796007,20.0,0
6.446595033759608,4.022262464416552,3.6435293467224086,3.8884127331063576,20.0,0
5.858485492724956,4.228336790565852,3.3351496363731057,3.5084101264082843,20.0,0
6.157661602654025,4.748985275929919,3.4466870159324148,3.559896176629582,20.0,0
6.461865146811735,4.336407781910707,3.489733331674827,4.206352599308282,20.0,0
6.922506386129227,4.3813125613597474,3.549040580100755,3.6798551750681696,20.0,0
6.748340063835078,3.8870070125104803,3.7268596327216903,3.8291975020499915,30.0,0
7.0508819233319056,3.9492276433999924,3.7079117169285003,3.9496818692698574,30.0,0
6.999632593325836,4.232586650819258,3.8838424354564065,4.0387792839996335,30.0,0
8.038232554666207,4.598747612584601,4.061036861221793,4.556039323301311,30.0,0
7.025261114802464,4.215908748339883,3.8644920667083427,4.231772800786123,30.0,0
6.587842717763804,4.285535346389468,3.718678647694087,3.9225134811513223,30.0,0
5.757113209832459,3.938383908825676,3.4726365901742007,3.7313476166475947,30.0,0
6.509483365827061,4.534990506804628,3.7204041590076833,4.011390331299937,30.0,0
7.0167805097572975,4.129199306453708,3.7198967271362635,4.117449652263513,30.0,0
6.623575392387984,4.484431487913044,3.7870406403682275,3.767323487569311,30.0,0
6.5099882521814,4.0180577286988015,3.589428111966273,3.922361589839461,30.0,0
6.6197663024557745,4.375766419540656,3.932140715503558,4.244389787603284,30.0,0
6.5822889396958875,4.460991760258594,3.558295077044262,3.898347557806662,30.0,0
7.18725298751571,4.408922809974563,3.9586509012656843,4.246660436530758,30.0,0
6.940829632052051,4.200882132397156,3.814321668582524,3.780124684546741,30.0,0
6.252447833995109,4.165608278110068,3.650212252176927,3.7617886205946327,30.0,0
6.487056199028119,4.167636882611531,3.5164083556058316,3.702668566287503,30.0,0
7.308040125832111,4.297099103037086,3.995694578001098,4.212908250531865,30.0,0
7.350493130135468,4.099555645950528,3.903167797523009,4.0559226605738905,30.0,0
6.598989819991959,4.04348084169663,3.7145349351238477,3.70601727443183,30.0,0
7.069076039862467,4.164462045610304,4.001668949983593,4.278124047842645,30.0,0
6.5997313290109005,4.153728087081145,3.733201585500417,4.071977343524069,30.0,0
6.887537056834808,4.033130519630934,3.6802967633056554,3.542924835564388,30.0,0
7.23175028720296,4.123107287749125,4.017332095278895,4.216741188778453,30.0,0
6.482169761412542,4.592195936444126,3.716760698431319,4.006010704344988,30.0,0
5.720070418450533,3.9136070535305674,3.3250534789291093,3.5592947106280177,30.0,0
6.49955430849189,3.717875897224617,3.744481133453414,3.7484615603372498,30.0,0
6.94851975424041,4.617905295041741,3.7642771804893727,4.034299364347154,30.0,0
8.012529969488048,4.433557712425117,4.353714006073315,4.665231482089869,30.0,0
6.614549213001845,4.2174615700164635,3.5503355227343314,4.246136302918947,30.0,0
7.505799576990415,4.724540683276634,4.270607677761662,4.633742579211897,30.0,0
7.725604593884855,4.473595482252657,4.066778745977034,3.7816796538606594,30.0,0
5.993274317647382,3.9191016180904077,3.597980226823763,4.015005953605898,30.0,0
6.675787795683266,4.3540886128429594,3.708546008839946,3.908002481717265,30.0,0
6.917096542083845,4.192562194095291,4.145156609815064,4.135339009839642,30.0,0
6.7208158785176595,3.8941833633021186,3.687292893817248,3.8697842601618513,30.0,0
6.918258545854086,4.330128681461944,3.9637771156110198,4.016931614440539,30.0,0
7.01538817153508,4.37874647904523,4.116184128070632,4.470991086152384,30.0,0
6.007084279023884,3.83291517355796,3.432223262562345,3.7770603887101757,30.0,0
6.786345554771258,4.446483336031387,3.742236378282333,3.9296150897788387,30.0,0
7.177467756482188,4.455055030079683,3.9702249500915974,4.042570030121191,30.0,0
6.94702217203278,4.22470941768003,3.8306433699463507,3.9314275543478066,30.0,0
6.235822037753807,4.37704636378019,3.4124352423511777,3.716613306156047,30.0,0
7.279870975339784,4.390981105374222,3.891505375177669,4.181884161911295,30.0,0
7.24636428819054,4.395938812292901,3.872908313945765,4.027675769406782,30.0,0
6.345035297484756,4.577923198276232,3.878352284129189,3.963806029529868,30.0,0
6.843979594827774,4.511888945984624,3.756409798248777,4.500130533695641,30.0,0
7.332342038851006,4.159224669524574,3.8797960924302943,4.334376030092216,30.0,0
7.382909654614193,4.659437428387711,4.058276411434549,3.872381916038753,30.0,0
6.795341895480393,4.186120131294677,3.889495574221831,4.124420108426657,30.0,0
6.671631217361451,4.248875302961461,3.650888180338785,3.888409403731287,30.0,0
7.554689289370513,4.000018653038644,3.9862134037261012,4.192400004797498,30.0,0
6.419665485936986,4.3672633973111115,3.678434291040615,3.852189672900517,30.0,0
7.42658502910376,3.961791623324294,3.958136614272265,4.187956368132544,30.0,0
6.805012672643588,4.267718091758544,4.049936077356474,4.433792097429111,30.0,0
6.477114880872126,4.496297530241167,3.6485099793747278,4.079347937313977,30.0,0
7.181446534242616,4.530043423783065,3.9900655911981406,4.25339995091884,30.0,0
7.1440985535146675,4.288337378545975,3.9577221106300695,4.066888209390655,30.0,0
7.662672915493448,4.435394899462199,4.123450656542636,4.559563621277249,30.0,0
7.178468348613706,4.26594784140948,3.783347960204143,3.8519589442035223,30.0,0
7.573832441542212,4.668418302989748,4.284889661460763,4.18112433019157,30.0,0
7.389075763919038,4.31264484006938,3.828550374466005,4.081777648733117,30.0,0
7.778437561202646,4.358087544367143,4.090815018165857,4.1983091781788,30.0,0
6.874966466241036,4.40851193734105,3.894722325476737,4.740556674128642,30.0,0
7.016409194605192,4.810549526388109,3.9555391067283403,4.044237471040051,30.0,0
